degree,degree centrality,betweenness centrality,closeness centrality,pagerank centrality,local clustering,avg neighbour degree,load centrality,subgraph centrality,harmonic centrality,node clique number,number of cliques,square clustering,greedy color,second order clustering,eccentricity,information centrality,current flow betweenness centrality,approx. current flow betweenness centrality
15,0.6,0.0075169220945083,0.6097560975609756,0.04250560860103226,0.8461538461538461,13.666666666666666,0.0074854271885521914,40697.10734642368,18.333333333333332,11,4,0.6326530612244898,3,38.25954973152749,3,0.16957272274261978,0.14668066661445853,0.06251761194770611
14,0.56,0.01883151150120297,0.6410256410256411,0.03963671428130928,0.8484848484848485,14.071428571428571,0.021940536315536316,36292.24344884775,18.333333333333336,11,3,0.6061899679829242,7,39.548521875449964,3,0.166552639611308,0.14666667661666888,0.0770921342831383
13,0.52,0.0038888888888888888,0.5681818181818182,0.03735162409400067,0.8909090909090909,13.384615384615385,0.0038888888888888888,29630.866260665094,17.16666666666667,11,2,0.6861626248216833,2,42.8989901997794,3,0.1587652760898193,0.13933631244641187,0.04789066979024448
14,0.56,0.005170498084291188,0.5952380952380952,0.03991017804730255,0.8787878787878788,13.571428571428571,0.005227904040404041,35228.5353091445,17.833333333333332,11,3,0.6635514018691588,8,40.50556390537916,3,0.164317393342604,0.14218631112226032,0.06382351328857318
14,0.56,0.0016835887611749679,0.5952380952380952,0.039490092437288474,0.9393939393939394,14.071428571428571,0.001652093855218856,38142.74733724816,17.833333333333332,11,3,0.696590909090909,9,40.27992315148857,3,0.16484300628269516,0.13604212774823912,0.05355766422641505
16,0.64,0.04779689721114403,0.6756756756756757,0.04515147735027124,0.6923076923076923,14.0625,0.045973905723905736,43135.018640818875,19.333333333333336,11,6,0.46175839885632597,2,34.10378235660747,3,0.1793237667954966,0.18810883479250287,0.1224725954656716
14,0.56,0.0016835887611749679,0.5952380952380952,0.039490092437288474,0.9393939393939394,14.071428571428571,0.001652093855218856,38142.74733724816,17.833333333333332,11,3,0.696590909090909,10,40.27992315148857,3,0.16484300628269516,0.13604212774823915,0.05903473108852877
15,0.6,0.012709398200777513,0.625,0.04228823787532044,0.8333333333333334,13.933333333333334,0.013418250317803889,41481.95637400048,18.5,11,4,0.6048237476808905,4,37.54325993541475,3,0.17125340308548745,0.15141987857246722,0.07529089761374257
15,0.6,0.0075169220945083,0.6097560975609756,0.04250560860103226,0.8461538461538461,13.666666666666666,0.0074854271885521914,40697.10734642375,18.333333333333332,11,4,0.6326530612244898,5,38.25954973152749,3,0.16957272274261978,0.14668066661445864,0.06174436354407302
15,0.6,0.015177935511420087,0.6410256410256411,0.0422208700187253,0.8333333333333334,14.066666666666666,0.017512874278499277,41811.591272698184,18.666666666666668,11,4,0.5916515426497277,6,37.45403455203476,3,0.1714629788301729,0.15241786878437746,0.08550191538302232
12,0.48,0.019558570084885873,0.5952380952380952,0.036677492592116966,0.6888888888888889,11.916666666666666,0.019098828420256994,9105.560474759228,17.166666666666664,8,4,0.3976897689768977,0,44.74131254342229,3,0.15455837701406508,0.12832360240454252,0.1260869487023133
