degree,degree centrality,betweenness centrality,closeness centrality,pagerank centrality,local clustering,avg neighbour degree,load centrality,subgraph centrality,harmonic centrality,node clique number,number of cliques,square clustering,greedy color,second order clustering,eccentricity,information centrality,current flow betweenness centrality,approx. current flow betweenness centrality
20,0.8,0.006114796752954649,0.78125,0.03730438060178271,0.8888888888888888,21.05,0.0061368151828678115,33769145.86926509,21.5,15,7,0.7394126738794435,11,31.570787533333824,2,0.35213387275718,0.0740331895434672,0.04892251076531693
21,0.84,0.004204318729086532,0.8064516129032258,0.0388178493962336,0.9181286549707602,21.476190476190474,0.004192224098570846,38863956.35635441,22.0,16,10,0.7582417582417582,15,30.148042993063843,2,0.3613999676642714,0.07349266251336739,0.05328234326762218
19,0.76,0.0017642909206376702,0.7575757575757576,0.03548348902020449,0.9485294117647058,21.473684210526315,0.0017642909206376687,31771948.432253957,21.0,15,6,0.7752499138228197,10,33.12736615902018,2,0.34207111363022585,0.06856856277492733,0.03833466345286688
25,1.0,0.024938220305093368,0.9259259259259259,0.046272332969808136,0.7747035573122529,20.32,0.024898480804827552,48699381.1220731,24.0,16,16,0.6535761715044583,0,24.81099716594418,2,0.39566186511596657,0.09327112110938941,0.08229891133522958
23,0.92,0.008767681292449094,0.8620689655172413,0.04229461282266904,0.861904761904762,21.043478260869566,0.008755586661933408,44678922.03167159,23.0,16,13,0.7162864242150441,8,27.470560451399557,2,0.37891815099674364,0.07994518366736829,0.051595283808348276
24,0.96,0.013756872413219164,0.8928571428571429,0.04416291309460813,0.8181818181818182,20.75,0.013756872413219164,46910047.49116085,23.5,16,15,0.6831072749691739,5,26.16021604347027,2,0.38747062558860845,0.08493242689257595,0.06790428569666304
23,0.92,0.008767681292449094,0.8620689655172413,0.04229461282266904,0.861904761904762,21.043478260869566,0.008755586661933408,44678922.03167159,23.0,16,13,0.7162864242150441,9,27.470560451399567,2,0.3789181509967437,0.07994518366736839,0.05132131198925136
25,1.0,0.024938220305093368,0.9259259259259259,0.046272332969808136,0.7747035573122529,20.32,0.024898480804827552,48699381.12207308,24.0,16,16,0.6535761715044583,1,24.810997165944176,2,0.39566186511596657,0.09327112110938929,0.08139066182887915
21,0.84,0.011948900171036394,0.8064516129032258,0.03930723294866868,0.8538011695906432,20.80952380952381,0.011929761415055534,36360075.76039589,22.0,16,6,0.7162726008344924,2,30.08054022912248,2,0.36185193729148696,0.08012713951982929,0.06279598172500948
24,0.96,0.019079514196387263,0.8928571428571429,0.044428790082161024,0.8095238095238095,20.625,0.01903977469612144,46403704.48996073,23.5,16,14,0.6782249742002064,6,26.12470676217982,2,0.3877041875773109,0.08798571360859112,0.0628457265189641
23,0.92,0.012010526410294212,0.8620689655172413,0.04245784839992834,0.8285714285714286,20.782608695652176,0.011998431779778527,43296292.00613461,23.0,16,10,0.6934900542495479,10,27.4213135699441,2,0.37924221661634633,0.08316872846321278,0.05196736047615336
23,0.92,0.014660587950061633,0.8620689655172413,0.042632518489809604,0.8047619047619048,20.47826086956522,0.014648493319545947,41796970.02452219,23.0,16,10,0.6701451905626135,11,27.412714758415557,2,0.37929826174445885,0.08677444768759278,0.06983299249781336
25,1.0,0.029485244431064858,0.9259259259259259,0.04644060530996323,0.7430830039525692,20.0,0.02944550493079905,46993940.078125685,24.0,16,13,0.6331360946745562,2,24.774150688222118,2,0.39590034702156457,0.096763982843577,0.08772309222858742
15,0.6,0.0016060606060606063,0.6756756756756757,0.02910818976914207,0.9358974358974359,20.6,0.0016060606060606065,17849868.928588983,19.0,13,2,0.7490996398559424,4,40.627078634706244,2,0.2956916259145608,0.0664718839099729,0.046517792071626214
