degree,degree centrality,betweenness centrality,closeness centrality,pagerank centrality,local clustering,avg neighbour degree,load centrality,subgraph centrality,harmonic centrality,node clique number,number of cliques,square clustering,greedy color,second order clustering,eccentricity,information centrality,current flow betweenness centrality,approx. current flow betweenness centrality
23,0.92,0.05661988304093568,0.78125,0.04356818193880664,0.9142857142857143,20.695652173913043,0.05661988304093568,63150166.93906111,22.583333333333332,20,3,0.8713096139288418,1,37.07766337435861,4,0.10990171470434196,0.6372537524750802,0.1162504602272745
22,0.88,0.00017543859649122808,0.6944444444444444,0.040459445984077566,0.9947368421052631,21.272727272727273,0.0001754385964912279,61893647.277373835,21.78333333333333,20,2,0.9539325842696629,6,39.01262768060324,5,0.10837097444215973,0.5918344555830722,0.04322950721817237
22,0.88,0.00017543859649122808,0.6944444444444444,0.040459445984077566,0.9947368421052631,21.272727272727273,0.0001754385964912279,61893647.27737379,21.78333333333333,20,2,0.9539325842696629,7,39.01262768060324,5,0.1083709744421599,0.5918344555830715,0.046495051640978446
22,0.88,0.00017543859649122808,0.6944444444444444,0.040459445984077566,0.9947368421052631,21.272727272727273,0.0001754385964912279,61893647.277373776,21.78333333333333,20,2,0.9539325842696629,8,39.01262768060325,5,0.1083709744421599,0.5918344555830719,0.043268966288426705
23,0.92,0.05661988304093568,0.78125,0.04356818193880664,0.9142857142857143,20.695652173913043,0.05661988304093568,63150166.93906116,22.583333333333332,20,3,0.8713096139288418,2,37.07766337435861,4,0.10990171470434178,0.6372537524750765,0.1125182596391961
22,0.88,0.00017543859649122808,0.6944444444444444,0.040459445984077566,0.9947368421052631,21.272727272727273,0.0001754385964912279,61893647.277373776,21.78333333333333,20,2,0.9539325842696629,9,39.01262768060324,5,0.10837097444215982,0.5918344555830715,0.04649505164097868
22,0.88,0.00017543859649122808,0.6944444444444444,0.040459445984077566,0.9947368421052631,21.272727272727273,0.0001754385964912279,61893647.277373776,21.78333333333333,20,2,0.9539325842696629,10,39.01262768060325,5,0.10837097444215998,0.5918344555830702,0.03988863926995223
22,0.88,0.00017543859649122808,0.6944444444444444,0.040459445984077566,0.9947368421052631,21.272727272727273,0.0001754385964912279,61893647.277373776,21.78333333333333,20,2,0.9539325842696629,11,39.01262768060325,5,0.10837097444215998,0.5918344555830712,0.043229507218172064
22,0.88,0.00017543859649122808,0.6944444444444444,0.040459445984077566,0.9947368421052631,21.272727272727273,0.0001754385964912279,61893647.277373776,21.78333333333333,20,2,0.9539325842696629,12,39.01262768060325,5,0.1083709744421599,0.5918344555830696,0.04004116532412459
22,0.88,0.00017543859649122808,0.6944444444444444,0.040459445984077566,0.9947368421052631,21.272727272727273,0.0001754385964912279,61893647.277373776,21.78333333333333,20,2,0.9539325842696629,13,39.01262768060325,5,0.10837097444215982,0.5918344555830701,0.04327084529177202
22,0.88,0.00017543859649122808,0.6944444444444444,0.040459445984077566,0.9947368421052631,21.272727272727273,0.0001754385964912279,61893647.277373776,21.78333333333333,20,2,0.9539325842696629,14,39.01262768060325,5,0.10837097444216007,0.5918344555830718,0.04000530086896616
