degree,degree centrality,betweenness centrality,closeness centrality,pagerank centrality,local clustering,avg neighbour degree,load centrality,subgraph centrality,harmonic centrality,node clique number,number of cliques,square clustering,greedy color,second order clustering,eccentricity,information centrality,current flow betweenness centrality,approx. current flow betweenness centrality
13,0.52,0.04583742129330364,0.5434782608695652,0.04924302815123662,0.6,10.76923076923077,0.04419113756613756,2546.5188611368526,17.116666666666667,6,10,0.34668721109399075,3,40.291767243324266,5,0.07767003070938747,0.16955886825706432,0.10926791755967516
14,0.56,0.07168758964347202,0.5952380952380952,0.05286806136389035,0.6060606060606061,11.142857142857142,0.06706283068783069,3174.877665981009,17.916666666666668,6,13,0.35242839352428396,1,37.556858677400996,4,0.07947065755621319,0.1885837724996401,0.1297139317009071
5,0.2,0.0006666666666666668,0.423728813559322,0.02091160101951205,0.6666666666666666,8.6,0.0006666666666666665,234.70130870636493,12.283333333333333,3,2,0.38461538461538464,1,79.76123535145045,5,0.05163499651854356,0.09943018151536778,0.01655327391169247
16,0.64,0.1335653785212609,0.6410256410256411,0.061283893713745895,0.4945054945054945,10.4375,0.13365410052910054,3582.21292315532,19.083333333333336,6,18,0.30353634577603145,0,34.44482275345386,4,0.08139402018623769,0.22588735527967033,0.15432406540990729
4,0.16,0.08,0.2808988764044944,0.035543143049518534,0.0,2.75,0.08,6.184840589164356,8.383333333333333,2,2,0.0,0,180.99877556769263,5,0.01801375427267194,0.5755879356362188,0.13541666666666666
12,0.48,0.028347692068280302,0.5208333333333334,0.04570507048307483,0.6,10.75,0.02815410052910053,2221.6276991293194,16.450000000000003,6,7,0.3677298311444653,5,42.67106514151676,5,0.07607149525353855,0.16090277594504201,0.09950425469383724
14,0.56,0.09382854074030543,0.5434782608695652,0.053621045403470596,0.4696969696969697,10.357142857142858,0.08848478835978835,2401.1480129890383,17.45,6,11,0.26838709677419353,2,38.51874648503963,5,0.07884414772710638,0.1936637655382846,0.19207061298744052
12,0.48,0.0379973049825991,0.5434782608695652,0.04583744426775057,0.6222222222222222,10.666666666666666,0.03744444444444445,2218.2180116496074,16.583333333333336,6,7,0.3861003861003861,2,41.80515810117828,4,0.07665649674695542,0.17498766893379217,0.10508431648699744
10,0.4,0.03299707318824967,0.5,0.03911651700540157,0.5,10.1,0.0337526455026455,1166.4332524203662,15.45,4,8,0.2857142857142857,3,48.097824490985964,5,0.0723580413530852,0.15053993786886127,0.11923177091693261
5,0.2,0.0385002775002775,0.423728813559322,0.02495988082103616,0.3333333333333333,5.6,0.04587698412698414,36.0045808100286,12.083333333333334,3,2,0.04,1,83.49918001690855,4,0.04950773155568939,0.17892806862036964,0.08803936349742053
4,0.16,0.15333333333333335,0.373134328358209,0.028202781487907443,0.0,4.5,0.15333333333333335,16.890176873585446,10.666666666666668,2,2,0.0,1,129.2151568392987,4,0.029839045345567732,0.48892126896955207,0.203125
10,0.4,0.2733278388278389,0.5319148936170213,0.046274221193297334,0.42857142857142855,9.0,0.27301785714285715,883.2236913686086,15.666666666666668,6,4,0.24745762711864408,3,45.7226066295965,3,0.07400206452775239,0.4206972743885829,0.2867514993826449
9,0.36,0.009077653283535636,0.4807692307692308,0.03450902202102122,0.6666666666666666,10.666666666666666,0.008932539682539684,1175.8181903798286,14.783333333333335,5,6,0.3886792452830189,1,51.103011031652024,5,0.07028096548322225,0.12586366589409326,0.07747472442366604
3,0.12,0.0,0.22123893805309736,0.02755168412467444,0.0,2.3333333333333335,0.0,4.325064860086423,6.45,2,1,0.0,1,224.23772375985845,6,0.012576538216068791,0.5789212689695521,5.637851296924622e-18
13,0.52,0.057928019148607394,0.5813953488372093,0.049233706399848726,0.6363636363636364,11.23076923076923,0.05441203703703704,2779.633629381973,17.416666666666668,6,10,0.36363636363636365,4,39.34359178809939,4,0.07829959647644653,0.1796972915168096,0.11744362501585122
11,0.44,0.04850506519624168,0.5102040816326531,0.04305372450648112,0.5,9.727272727272727,0.0461712962962963,1217.0272308632013,15.95,5,6,0.2647058823529412,0,45.62433348473842,5,0.07406490019429288,0.1585859994090088,0.16180970996634741
