Feature_Name,Mean_Importance,Std_Importance,Min_Importance,Max_Importance,max_features
Edge20,0.07156164049836955,,0.07156164049836955,0.07156164049836955,6
Edge218,0.06578960493088912,0.013398272696388894,0.05533680645023204,0.0841483624020875,6
Edge134,0.05632170788296124,,0.05632170788296124,0.05632170788296124,6
Edge323,0.0496780377146598,0.015067321172416217,0.022190105297215226,0.0835513991528286,6
Edge116,0.04867998611676263,0.013590242238020415,0.02463591930306664,0.07907541752887806,6
Edge4,0.04761587540161737,0.015124742593183194,0.024380732196636,0.07672012181927182,6
Edge251,0.046771964690268,0.01740375326586791,0.016990874107288667,0.0911744666642901,6
Edge6,0.04545435098315792,0.01585378932062613,0.027248086744763533,0.0864477600971008,6
Edge204,0.045365498789142186,0.013985671583200375,0.02292979586276992,0.08653281666154716,6
Edge247,0.04471051184660524,0.018354771046607817,0.03173172877242235,0.057689294920788135,6
Edge139,0.04438873366837509,0.011112732776313954,0.032111398859495974,0.068650937245947,6
Edge80,0.04374316491919552,0.012756071761699937,0.023483564024475954,0.07974390628673952,6
Edge117,0.043406119100042495,0.017921781882793683,0.0247039504770343,0.09443230690955455,6
Edge232,0.04275287795674322,0.01737075006786324,0.01991725022044346,0.09842270761600334,6
Edge54,0.04247540510964251,0.019796142850673038,0.015271313874653816,0.08261249360414656,6
Edge259,0.04209281787296195,0.010581663662475234,0.026118126129653956,0.06241594281941911,6
Edge67,0.04093672128619553,,0.04093672128619553,0.04093672128619553,6
Edge268,0.04071151824001634,0.018511567486474364,0.02231561508893426,0.062376151919191325,6
Edge112,0.040452104717723474,0.012284431918119293,0.02288989233687394,0.05812341289063244,6
Edge201,0.04030963595306373,0.01451721986951571,0.01814417380605872,0.0849556635164079,6
Edge74,0.04012388592070717,0.015903813675940022,0.01732758158492651,0.08997519448490134,6
Edge300,0.03968846232935568,0.009853488598588311,0.01885431660852463,0.05077411957213654,6
Edge89,0.03912474609478692,,0.03912474609478692,0.03912474609478692,6
Edge135,0.03868878925829205,0.01764357357497531,0.016672561144683018,0.06521379939070887,6
Edge260,0.03851219525074264,0.015782660053455442,0.0177307805126456,0.10308370787835308,6
Edge206,0.03752933104311805,,0.03752933104311805,0.03752933104311805,6
Edge68,0.037299175312657695,0.009950436500865176,0.015853291608513807,0.06950900084478862,6
Edge41,0.03696565770302607,0.01567169145653152,0.01982611404486093,0.07065311076920913,6
Edge178,0.036589692211478536,0.009775178065572175,0.01905925753648821,0.050973603774973016,6
Edge136,0.03619597019554591,0.01573996594478027,0.01649646045418671,0.07600361351529908,6
Edge1,0.036091055190272434,0.014606111186032326,0.013075790889856808,0.07030352300534656,6
Edge28,0.03573449205519266,0.010513033715566243,0.0215354678035267,0.044599390340211806,6
Edge311,0.035340277352999966,0.005017151297122039,0.03137243458827588,0.040979875825045045,6
Edge153,0.03486030529517548,0.010781193990389721,0.020483210372522577,0.046628550781831,6
Edge284,0.034827370415708915,0.010314422828555414,0.015641366998001918,0.05924799065190807,6
Edge211,0.034756455177229056,,0.034756455177229056,0.034756455177229056,6
Edge280,0.034587401078127515,0.01045145700543726,0.021357423149530524,0.05308404610639177,6
Edge65,0.034551907291002756,,0.034551907291002756,0.034551907291002756,6
Edge164,0.03401737322633964,0.0014263645993811886,0.033008781145672766,0.03502596530700651,6
Edge249,0.033949512950332536,0.005680331426790181,0.027404981310400672,0.03759992467947671,6
Edge35,0.03389661153609134,,0.03389661153609134,0.03389661153609134,6
Edge76,0.03383937046900648,0.013745610829664325,0.01062616814816448,0.06502603704631567,6
Edge238,0.032777379199303305,0.009441807474500808,0.023258144346355182,0.04413481708897879,6
Edge315,0.03234513267032011,0.0023719418453528795,0.030667916506890956,0.034022348833749265,6
Edge39,0.03185343916562422,0.008696533165082733,0.017974722219136027,0.05305805688121813,6
Edge237,0.03175811036683209,,0.03175811036683209,0.03175811036683209,6
Edge21,0.03157633302115636,0.009266261118307416,0.013991931654827733,0.052399498527870125,6
Edge14,0.031499361116713843,0.006134343347837215,0.02716172533733156,0.035836996896096124,6
Edge34,0.031382132510611054,0.003858272210128944,0.025630404794152965,0.03382130145439409,6
Edge49,0.031152757604059233,0.010484776300914036,0.021015530745086976,0.05743886858476376,6
Edge93,0.031116833627421726,,0.031116833627421726,0.031116833627421726,6
Edge79,0.031051823061421173,0.005729907938564092,0.022876662138201838,0.03747155735594917,6
Edge149,0.03098427955569578,,0.03098427955569578,0.03098427955569578,6
Edge114,0.030940244531766904,,0.030940244531766904,0.030940244531766904,6
Edge10,0.030893214451365558,0.012516143082674054,0.01866190266174644,0.05202164957456183,6
Edge301,0.03037892400021625,0.01380395321453746,0.010877893210200733,0.05751649553472068,6
Edge165,0.030252922243031617,0.009046792672633072,0.013454314715937108,0.04934395758188938,6
Edge266,0.030180234350239685,0.009215115821272237,0.010024820478659494,0.06010774124271199,6
Edge75,0.029862781884228876,0.010995444254677095,0.010579248748666531,0.05433637407826198,6
Edge170,0.029842177007028035,0.017225512776273103,0.008334489049671517,0.060879520279469614,6
Edge269,0.02944062830811894,0.0030387434562191315,0.025538583620657085,0.03237968614104127,6
Edge111,0.029391713368430116,0.009602892497651394,0.022212933855579573,0.04029987268338484,6
Edge145,0.028978975888117844,,0.028978975888117844,0.028978975888117844,6
Edge98,0.02884712541114665,,0.02884712541114665,0.02884712541114665,6
Edge296,0.02863602038202337,0.007425040490644967,0.019918486252529066,0.04718977748293947,6
Edge194,0.028625149641949905,0.01185859824493852,0.020239854407586987,0.037010444876312824,6
Edge52,0.028366224403174482,0.0011801911367077375,0.027531703247312182,0.029200745559036786,6
Edge175,0.02834117391247442,0.010715255761427659,0.01843796522961079,0.04886032746067937,6
Edge233,0.027651091937072547,0.018824528499969365,0.01616239374502311,0.049375748715841015,6
Edge179,0.02760871568518542,0.0068894276974721695,0.015836235729241574,0.03960737689670708,6
Edge277,0.027283442412577567,,0.027283442412577567,0.027283442412577567,6
Edge209,0.026918421938880735,0.010047769834851138,0.019813575752855857,0.03402326812490561,6
Edge130,0.026853810901053043,0.008633529450515164,0.020748983681020003,0.032958638121086084,6
Edge168,0.026849160255842504,0.010565204257739155,0.00758024254825157,0.043010662325031326,6
Edge321,0.026682313785751782,0.008826612222493858,0.020440956428322315,0.03292367114318125,6
Edge171,0.026617823359040213,0.006456189862950524,0.010986912974703484,0.04272780544007858,6
