Feature_Name,Mean_Importance,Std_Importance,Min_Importance,Max_Importance,max_features
Edge20,0.0951427368320196,,0.0951427368320196,0.0951427368320196,12
Edge218,0.07864237472981747,0.013346947896172046,0.06065504629340847,0.09189228202967875,12
Edge4,0.054305576643782306,0.020380440843277513,0.02723704489264799,0.09150966205188357,12
Edge6,0.05270264772847619,0.02158263136854499,0.0270529505264319,0.09832000593051929,12
Edge116,0.052043799807629375,0.01432838986817794,0.02038633335297714,0.08933881709068654,12
Edge323,0.05022827925736312,0.01762170526444458,0.020122345791611703,0.11511048430435812,12
Edge294,0.05013143022168293,,0.05013143022168293,0.05013143022168293,12
Edge259,0.04988343253330735,0.014459179286936177,0.027165770183755628,0.08078298789561977,12
Edge204,0.04959176903712859,0.01936210509408765,0.024724617820828854,0.13367693816118645,12
Edge251,0.048913513348170075,0.02451205376200015,0.012556905774518873,0.12022533637416859,12
Edge149,0.04834069128113271,,0.04834069128113271,0.04834069128113271,12
Edge117,0.04763193805937595,0.026987415999300327,0.013051474964645362,0.1238662977440367,12
Edge74,0.047291903911001,0.023750007431610185,0.01840409248727622,0.11021001972716815,12
Edge80,0.04711399940453103,0.01886252337159546,0.022620201989424615,0.09021284363203999,12
Edge139,0.04708320079296668,0.01772319755545637,0.030066173437591676,0.08187140198747639,12
Edge54,0.046857065532454084,0.026665012673203675,0.019739854377936614,0.11796023040397811,12
Edge311,0.043500243007999206,0.002570921058539677,0.040635133807280094,0.04560584815639271,12
Edge300,0.043490775659833295,0.015407310003175233,0.025217802854091288,0.06807207723219601,12
Edge232,0.04344041768872513,0.02236749477854181,0.01818617496482799,0.10945576140001023,12
Edge247,0.043129362833580404,0.0286042151219512,0.02290312835032992,0.06335559731683088,12
Edge67,0.04265820675427942,,0.04265820675427942,0.04265820675427942,12
Edge249,0.042387341150133546,0.01615128327694937,0.02382404023273633,0.05322361239213726,12
Edge260,0.04232230628148119,0.01961462609136614,0.01696470882976308,0.123073772223721,12
Edge134,0.04221982988932276,,0.04221982988932276,0.04221982988932276,12
Edge268,0.042094175774228304,0.01901250381755859,0.020753201497431883,0.06590784640056713,12
Edge201,0.04183679012353837,0.018261271995281575,0.011453097022285934,0.0900125829441358,12
Edge112,0.04130308304843632,0.017235317409713607,0.013809994246101626,0.07187885238539046,12
Edge280,0.040607439247354486,0.01508714943534069,0.026846071505600564,0.0789451628965073,12
Edge135,0.03864391077216852,0.021330819070801213,0.014205968161867609,0.07765578092409565,12
Edge136,0.03851297538830052,0.014680812684760179,0.014768218015942493,0.07342321899237929,12
Edge1,0.037302400290752324,0.01731524635581867,0.0037798074245930374,0.06681641285212356,12
Edge277,0.03714431945616269,,0.03714431945616269,0.03714431945616269,12
Edge178,0.036981984939001775,0.014460753409097209,0.014923632229568369,0.0688769991402973,12
Edge65,0.03579964425256879,,0.03579964425256879,0.03579964425256879,12
Edge98,0.03574949407486175,,0.03574949407486175,0.03574949407486175,12
Edge130,0.03532930148607319,0.005531803539745451,0.031417725690927434,0.039240877281218944,12
Edge41,0.03525134939333472,0.014227034601108985,0.025324803037486267,0.06903834996113593,12
Edge76,0.034724787320282655,0.018819768738743362,0.006945357336918465,0.08565415532071935,12
Edge284,0.03408125607392751,0.012920928402464442,0.017994998303235667,0.05996900626341655,12
Edge68,0.033934268650470105,0.014639495004219615,0.012207082680561775,0.08388754870493495,12
Edge153,0.03391038251753812,0.011901051771899781,0.01969331548997881,0.046676942499791436,12
Edge301,0.033317405127709095,0.0136197532761321,0.008944467916459711,0.05508926361310656,12
Edge39,0.033207670778340734,0.010543769476577211,0.01794556844397331,0.060783685326498756,12
Edge34,0.03303510268545469,0.0017282232137391341,0.0304785833955928,0.034169913507071915,12
Edge49,0.03233933801282545,0.010983719046943985,0.015820563812185183,0.056562624871543746,12
Edge145,0.03123416956653622,,0.03123416956653622,0.03123416956653622,12
Edge14,0.031012927234412322,0.00329265738886971,0.02868466686661856,0.033341187602206085,12
Edge306,0.030506227522664638,0.0104607790573928,0.023109339714687968,0.03790311533064131,12
Edge257,0.030363315220192394,0.016986065641788,0.018352353019204275,0.042374277421180516,12
Edge211,0.030199336885704108,,0.030199336885704108,0.030199336885704108,12
Edge10,0.030022703291594035,0.013289549450685062,0.016098232151976526,0.04983515000728241,12
Edge237,0.02996238984892752,,0.02996238984892752,0.02996238984892752,12
Edge79,0.029915836124002292,0.009425707981274845,0.02076596170520483,0.0443025208466396,12
Edge111,0.02928600063596293,0.017798109567759613,0.010975051560359118,0.04652259899096744,12
Edge258,0.029269796930671714,,0.029269796930671714,0.029269796930671714,12
Edge165,0.029154640110426688,0.011550605450957272,0.013515867194337464,0.05520266638685663,12
Edge28,0.029108261321130497,0.005265401206145387,0.02422177185127043,0.03405352876596268,12
Edge206,0.028892197332091602,,0.028892197332091602,0.028892197332091602,12
Edge203,0.028787177652004888,,0.028787177652004888,0.028787177652004888,12
Edge238,0.02862123351311103,0.011361498432156992,0.009943974490754046,0.038382832511253226,12
Edge189,0.027516841007680298,,0.027516841007680298,0.027516841007680298,12
Edge290,0.027254385130918095,0.010541070231055157,0.014744325988741471,0.04355579167528581,12
Edge164,0.027094085981653877,0.001378748536337534,0.02611916354205858,0.028069008421249174,12
Edge69,0.026998787045544155,0.007067996897007109,0.015817752102986825,0.03581218445652158,12
Edge194,0.026885667303420378,0.004367970794681981,0.023797045534475956,0.0299742890723648,12
Edge191,0.026755111553241093,0.016340703021554662,0.005098595656032985,0.053672793138700395,12
Edge21,0.02673930817868535,0.009302585926006452,0.007502262261154658,0.05477674049961311,12
Edge296,0.02655768168543381,0.011814363996699261,0.011715096934815686,0.048846955085645606,12
Edge52,0.02654213577059953,0.004153804968739782,0.023604952109477256,0.029479319431721804,12
Edge266,0.026349051445466,0.011777542149324033,0.007480245476541658,0.05230753822403238,12
Edge168,0.02628670023167634,0.011439331687089454,0.0036384726010952164,0.04997900500692275,12
Edge126,0.0261904988542978,0.0019160748101524545,0.02483562936277827,0.027545368345817323,12
Edge24,0.02599744172498438,0.0061730663130505166,0.020205902331461682,0.03350072494442875,12
Edge75,0.025947276220716544,0.011760629687651998,0.012634940368669184,0.05781040112607198,12
Edge175,0.025864209473922664,0.008891666169084475,0.01786067387206368,0.04411303292841192,12
Edge114,0.02585475247970979,,0.02585475247970979,0.02585475247970979,12
Edge315,0.025732964308768806,0.00829863399335051,0.019864943937485464,0.03160098468005215,12
Edge254,0.025674751345952068,0.015433193981323355,0.01279363096719792,0.04505096510417959,12
Edge40,0.025522354672015128,0.005814583751075726,0.02141082307185237,0.029633886272177886,12
Edge93,0.02543307248433665,,0.02543307248433665,0.02543307248433665,12
Edge179,0.025366181968647948,0.007852837978031576,0.01666547451265364,0.03787400323207708,12
Edge152,0.02535549998624715,0.011907389079275967,0.012776840234888297,0.07311389687307235,12
Edge233,0.025064214986908213,0.012904690153126052,0.014341975523566848,0.03938670814101043,12
Edge89,0.02501903370040242,,0.02501903370040242,0.02501903370040242,12
Edge15,0.02500947898163986,,0.02500947898163986,0.02500947898163986,12
Edge171,0.024892766433921642,0.008687089872329197,0.01071315395263937,0.046429885124806544,12
Edge197,0.024422283734729888,,0.024422283734729888,0.024422283734729888,12
Edge269,0.024406802990820278,0.008590021166176971,0.012185028013252656,0.031223727041153365,12
Edge181,0.023838437553349266,,0.023838437553349266,0.023838437553349266,12
Edge244,0.02317541222207684,0.006623967756744188,0.012343872167572491,0.03152317844975453,12
Edge101,0.022997062429048205,0.007162101197410962,0.012553292003385993,0.036916005991434214,12
Edge5,0.022975877302057645,,0.022975877302057645,0.022975877302057645,12
Edge170,0.0229755212397798,0.006124313202276157,0.011840137585185971,0.033312920928462685,12
Edge97,0.022509936966133317,0.0071472650825253605,0.008099679747264684,0.032571599719734216,12
Edge140,0.022482273627685567,0.004941917018161585,0.01450690017303037,0.03000572962219376,12
Edge230,0.022438398100896387,0.003243792694616503,0.01770382223784264,0.027056853603020955,12
Edge263,0.02222266377243667,0.004957377143056915,0.015714290547734478,0.027730697829926182,12
Edge58,0.02217614215230453,0.009297253847460557,0.008874278197845947,0.040234415423980804,12
Edge227,0.02216548978648634,0.0016585417429567403,0.020992723673160674,0.02333825589981201,12
Edge118,0.02205155883207506,,0.02205155883207506,0.02205155883207506,12
Edge321,0.021809246474289126,0.017725445466914118,0.009275463785081803,0.03434302916349645,12
Edge70,0.02153064331170268,0.00978459220863716,0.005622790820426453,0.05496215932180222,12
Edge115,0.02143965575474372,0.006139815572797367,0.010995131568087789,0.02982124070821738,12
Edge18,0.021391471540036875,0.008477897872400343,0.009157376574599587,0.02713750438815243,12
Edge216,0.02069424126519021,0.011588034108108314,0.007135786063243611,0.04075232663036844,12
Edge12,0.020660068701144667,,0.020660068701144667,0.020660068701144667,12
Edge86,0.020652213686697295,0.010441657780992153,0.009935587003834494,0.03452924852845904,12
Edge132,0.020510501230836076,0.006757023199349413,0.011094577408525845,0.029986627062298134,12
Edge127,0.02021069282812808,0.008120338043566844,0.012652498752886564,0.03159432687037052,12
Edge147,0.020144477466822536,0.007977437896371224,0.006943187767432307,0.03831075620407978,12
Edge11,0.019823641849498728,0.007274864752907887,0.011899579613645978,0.026272694534943113,12
Edge316,0.019534961914178035,0.007015791339259289,0.004203961891502996,0.04058736427512542,12
Edge295,0.019516781016538174,0.004856419675726822,0.012744185938857008,0.026523385925806137,12
Edge109,0.019364081964101703,,0.019364081964101703,0.019364081964101703,12
Edge188,0.019199773831406065,0.008858275330460137,0.009357479482483395,0.028983727399529,12
Edge131,0.019177971825455987,0.007757266041036491,0.008841822684561096,0.03575500748121622,12
Edge320,0.019129045792604937,0.006325056798976866,0.012463512295616881,0.030767797979330873,12
Edge318,0.01899931397789349,0.0068569085920544325,0.009040864712611901,0.0308189163950796,12
Edge35,0.018921731028394416,,0.018921731028394416,0.018921731028394416,12
Edge133,0.018891925132644934,0.005458408980624526,0.012248740562600694,0.029501152722004854,12
Edge281,0.017943235971429116,0.0037486170872478163,0.015672663851495936,0.022269996103504535,12
Edge45,0.0177114290707747,0.00629221964696665,0.007861821255747938,0.0316909671766563,12
Edge270,0.017698857690087444,0.007610099971444157,0.012317704394771728,0.023080010985403156,12
Edge317,0.017515000240278914,0.008400261297557256,0.008116101924584583,0.03588528914319301,12
Edge71,0.017049205853203103,,0.017049205853203103,0.017049205853203103,12
Edge163,0.017048002785018012,,0.017048002785018012,0.017048002785018012,12
Edge32,0.016983401174914085,,0.016983401174914085,0.016983401174914085,12
Edge123,0.016717045185011062,,0.016717045185011062,0.016717045185011062,12
Edge305,0.01632575243898857,0.006314463735089089,0.01012788616824199,0.028786409063094712,12
Edge224,0.01573432178589749,0.004957821020113077,0.012228612922666325,0.019240030649128652,12
Edge156,0.015668737953582042,0.0053931936209379175,0.007974500836786016,0.025012938520960336,12
Edge265,0.015614702233419687,,0.015614702233419687,0.015614702233419687,12
Edge48,0.015455940157843531,0.00963373564475489,0.00873294961823543,0.03239483794845778,12
Edge202,0.015097958378638322,0.007638728762815553,0.006052931366122797,0.03217328811613915,12
Edge103,0.015008943793204126,0.005448465593994701,0.008003227745161072,0.022680400435422098,12
Edge7,0.014700552442742074,,0.014700552442742074,0.014700552442742074,12
Edge209,0.014657051579550157,0.002279001531043739,0.013045554142614605,0.01626854901648571,12
Edge231,0.014158073886288019,,0.014158073886288019,0.014158073886288019,12
Edge150,0.014027544914664349,0.0010426065648424917,0.013290310742554611,0.014764779086774087,12
Edge60,0.013997849585570404,0.0030742218180651337,0.010483943396788804,0.018856686593758998,12
Edge64,0.013881284108824072,0.006870664991202578,0.007938087829922858,0.021398100763661446,12
Edge169,0.013648092650493054,0.007286496250413823,0.005751518606361514,0.025166262901619642,12
Edge325,0.013495296544756322,,0.013495296544756322,0.013495296544756322,12
Edge185,0.013017734041613457,0.0032987268548727296,0.00830341323399737,0.018466483498215676,12
Edge90,0.012872887619141994,,0.012872887619141994,0.012872887619141994,12
Edge92,0.012836634510406054,,0.012836634510406054,0.012836634510406054,12
Edge59,0.011267885729109106,0.0051948454333095645,0.005371499591101068,0.015170485398890397,12
Edge187,0.011193932756347606,,0.011193932756347606,0.011193932756347606,12
Edge119,0.011166678887337491,,0.011166678887337491,0.011166678887337491,12
Edge22,0.01063280049971054,,0.01063280049971054,0.01063280049971054,12
