Feature_Name,Mean_Importance,Std_Importance,Min_Importance,Max_Importance,max_features
Edge20,0.07271164460594316,,0.07271164460594316,0.07271164460594316,7
Edge218,0.06972714640927925,0.013157759171519406,0.052057574203635354,0.08169342714392676,7
Edge251,0.05124233999067928,0.01775797400160006,0.023612829991877332,0.089419531923306,7
Edge4,0.05051370220999105,0.01624383619244726,0.030317816169850357,0.09252017399350773,7
Edge6,0.05004842903088425,0.017342125596117,0.024451205792958935,0.0860100530808742,7
Edge323,0.04974740862254605,0.015067880254176366,0.02172093214539979,0.08990062395947383,7
Edge65,0.048479848753704965,,0.048479848753704965,0.048479848753704965,7
Edge294,0.04720901142302027,,0.04720901142302027,0.04720901142302027,7
Edge139,0.04637994651187041,0.015373615317854087,0.02650405957082408,0.07062469867693394,7
Edge259,0.04621819802788066,0.014596307732081495,0.014926556826033692,0.06945083643152541,7
Edge204,0.04599089702295063,0.015587748694292853,0.02214285772604816,0.09413370984561795,7
Edge116,0.04576938646571966,0.013292688048690092,0.023682402753273685,0.07818925323225816,7
Edge117,0.044516767355685875,0.01943794790931238,0.021472305555919696,0.08795647095297421,7
Edge54,0.04394397271185919,0.02250344840885018,0.014419645849819066,0.09801826271707008,7
Edge311,0.043723428354671745,0.00976756681899548,0.03272181909565269,0.05137569919294245,7
Edge80,0.04347566172753449,0.014889244024718761,0.015636545979661444,0.08107770922407359,7
Edge149,0.042923231634903525,,0.042923231634903525,0.042923231634903525,7
Edge74,0.04258584370183835,0.01569586891848134,0.01795976510705251,0.07804292629192813,7
Edge153,0.04129275420881226,0.01078860414928476,0.025158195765828832,0.047777497067758114,7
Edge232,0.04128937137584496,0.016071625512463692,0.01009567518468527,0.08457298510982439,7
Edge260,0.0408506017715205,0.015523868318995524,0.0177891226808239,0.10015860651056416,7
Edge201,0.04035614485047283,0.014411302861204357,0.01139335098105183,0.078550024015325,7
Edge247,0.040289177811716585,0.01594519288527282,0.029014223795212683,0.05156413182822049,7
Edge134,0.03950129169391091,,0.03950129169391091,0.03950129169391091,7
Edge268,0.03938183158391887,0.013460313323898517,0.02418716062168911,0.05587214060625926,7
Edge280,0.03873223013255754,0.009972869239037322,0.028421257701788126,0.06107993454750317,7
Edge277,0.03850734676792492,,0.03850734676792492,0.03850734676792492,7
Edge14,0.037953786283941617,0.0029534405725952007,0.03586538842722807,0.04004218414065516,7
Edge135,0.03789410954754115,0.018524447245546638,0.013646397941147404,0.0755720962111954,7
Edge112,0.037781294842518166,0.01175591842524816,0.023419805142056542,0.05614847964712658,7
Edge300,0.037552376491933465,0.014039946019624008,0.02028844856574865,0.060174998879136646,7
Edge28,0.03702529185403623,0.008342256257750261,0.027316523821382083,0.04723077238528069,7
Edge136,0.03642294703639698,0.012709818440707765,0.02009565902982529,0.062132855960741945,7
