Feature_Name,Mean_Importance,Std_Importance,Min_Importance,Max_Importance,max_features
Edge20,0.0975411067820821,,0.0975411067820821,0.0975411067820821,24
Edge218,0.0916123634829697,0.03015973590465711,0.05628844950016861,0.12470850857438433,24
Edge294,0.06788122141841609,,0.06788122141841609,0.06788122141841609,24
Edge4,0.059925269993870864,0.028866876364214738,0.018952196964451256,0.11534201586494633,24
Edge139,0.05722300136955803,0.027017685755623192,0.026496233444315884,0.10174271673335708,24
Edge6,0.05713485469451213,0.01955750709189226,0.02925434409724278,0.10547151948070506,24
Edge251,0.0556778247644673,0.03476406843032539,0.014313252769649143,0.14665728814221812,24
Edge204,0.054315974853256746,0.027457988700645683,0.018275461809265738,0.1655916022518113,24
Edge116,0.052857564775424755,0.016942975681851827,0.022152135042142144,0.09043501133100085,24
Edge112,0.052445122997901064,0.017647935170447587,0.021209341449595326,0.0804013111580606,24
Edge74,0.05164881092919512,0.033894775483646084,0.006176929324840352,0.17631778972216966,24
Edge80,0.049413053052007244,0.024207413397928337,0.015380320977910573,0.10190895293224249,24
Edge259,0.04929099452038738,0.01821242516728431,0.018433062706872328,0.09624014764105926,24
Edge117,0.048810098363881,0.025451053492043667,0.011752330935489618,0.11908931131088224,24
Edge300,0.04819906626386642,0.018250543627157063,0.023028479005699768,0.07890388315405829,24
Edge323,0.04768171045725355,0.01970491827058536,0.01341861074396175,0.11207099818254988,24
Edge260,0.04565232829615982,0.025675057899742743,0.017928592825128646,0.15845225735518623,24
Edge249,0.04544997692836659,0.015883683189814382,0.027116501597161606,0.055068547953146633,24
Edge268,0.04520839619298129,0.028014314925173155,0.020133525559082478,0.08415931802534121,24
Edge232,0.044378820490219587,0.0255714518154272,0.012133197615664558,0.12233772472756385,24
Edge277,0.044049302968020794,,0.044049302968020794,0.044049302968020794,24
Edge54,0.04280260910254007,0.02921864623747155,0.0033116423460792708,0.12058459450247579,24
Edge201,0.041183890885482785,0.020473889997536084,0.003823196088105331,0.09910960966572269,24
Edge247,0.04038101531357738,0.03609510906611447,0.014857918925259807,0.06590411170189495,24
Edge41,0.040287761119268406,0.018062196862178945,0.01381431272207204,0.07619122477309391,24
Edge149,0.04014001832043041,,0.04014001832043041,0.04014001832043041,24
Edge89,0.03998830615783329,,0.03998830615783329,0.03998830615783329,24
Edge280,0.039891135237841546,0.016614944850522523,0.021211699597253685,0.07263280557745286,24
Edge178,0.03978041515894827,0.014045248432657505,0.01424689945994443,0.07157063868296357,24
Edge136,0.039724281158797954,0.021208333147033628,0.012756566179512215,0.08635304457431878,24
Edge65,0.036843741126032135,,0.036843741126032135,0.036843741126032135,24
Edge14,0.03675882951906602,0.008608222749784549,0.030671896838729056,0.04284576219940298,24
Edge153,0.03645375786002588,0.015189931509301017,0.021154424488469794,0.054207166760754474,24
