Feature_Name,Mean_Importance,Std_Importance,Min_Importance,Max_Importance,max_features
Edge20,0.07079091525593627,,0.07079091525593627,0.07079091525593627,3
Edge218,0.059651953690652515,0.01008763224079157,0.05345764851615634,0.0747114114941033,3
Edge67,0.048329778769312104,,0.048329778769312104,0.048329778769312104,3
Edge139,0.045999891014685004,0.013140578498196118,0.028452728357697236,0.06655760938737165,3
Edge323,0.045379853171670675,0.01053925037474219,0.022535628619509376,0.07472405461690562,3
Edge116,0.043603849325137306,0.009339481259373953,0.024129059030165094,0.06781430023370165,3
Edge4,0.04295934857350859,0.013312468993824673,0.022531271714152427,0.0742300884040119,3
Edge204,0.04256616653585521,0.01231593550407393,0.022142967741991613,0.0895314949705345,3
Edge300,0.04209091899144057,0.009282500099966257,0.024965428452705538,0.05420085365998777,3
Edge251,0.04162714852470758,0.01226175197923351,0.022949310178291146,0.06634074384134912,3
Edge6,0.041295247679995116,0.010078628317293465,0.026024324900760006,0.06701450848882931,3
Edge117,0.04128986017936757,0.010098495603267579,0.02862577596345403,0.0718728938320332,3
Edge35,0.04072978446625853,,0.04072978446625853,0.04072978446625853,3
Edge80,0.04071830612226552,0.010437220943883113,0.02036452749737117,0.06661700318147544,3
Edge201,0.03999568471241003,0.01172399700865288,0.022873336240301453,0.0685784908125685,3
Edge74,0.039649482822369526,0.011082328582928139,0.018393012195513467,0.06475078932109724,3
Edge232,0.03962329848462414,0.0112275883718824,0.02142599751242799,0.07142050456834242,3
Edge311,0.03910786741631443,0.0058003501565439914,0.032419352602058714,0.04275525701099625,3
Edge259,0.03908435694726706,0.008622721612410822,0.020254379779289306,0.05683700766486196,3
Edge247,0.03871345591131595,0.01196827689779644,0.03025060615776579,0.04717630566486611,3
Edge178,0.038445214127087145,0.008350291438691157,0.029721978796234477,0.05439464653989112,3
Edge54,0.03810560477784352,0.012457882546390193,0.01764228261523723,0.06668452545347434,3
Edge114,0.03806392242629398,,0.03806392242629398,0.03806392242629398,3
Edge135,0.036930609542075145,0.012690395038001382,0.017564109683673397,0.059659871451225276,3
Edge203,0.036320572118439025,,0.036320572118439025,0.036320572118439025,3
Edge68,0.036316706794548,0.010220485214776946,0.01789063303510461,0.07236151689809232,3
Edge268,0.03612587981266871,0.015527402818999819,0.01911729230292112,0.05613679982172499,3
Edge145,0.03605918052439063,,0.03605918052439063,0.03605918052439063,3
Edge153,0.03605582917133569,0.00431014990159142,0.03042688454832613,0.03953941578384547,3
Edge136,0.035513127585826934,0.009899921884187065,0.015654481486090034,0.057465184492707516,3
Edge41,0.035440380444169556,0.01198950410848256,0.020849909177007898,0.060360770705882597,3
Edge149,0.034542326955338834,,0.034542326955338834,0.034542326955338834,3
Edge238,0.034509554876171154,0.003440137325248367,0.029819329697629605,0.03813292230733689,3
Edge76,0.03448270805111242,0.010962082127393215,0.013370904993287235,0.05981666583524074,3
Edge1,0.03447788938043378,0.00790108897513851,0.01852195763331046,0.05088132603585766,3
Edge39,0.0339316024127395,0.008190610556831655,0.011128540064242493,0.04915832963813143,3
Edge260,0.03384158881647854,0.007502658583812042,0.020596719077575605,0.058257701853267216,3
Edge10,0.03356543772754105,0.00934950281117793,0.021871767347211087,0.04639498731929229,3
Edge93,0.033488354610979376,,0.033488354610979376,0.033488354610979376,3
Edge258,0.033470872346762014,,0.033470872346762014,0.033470872346762014,3
Edge306,0.03343500231583772,0.01538588423020037,0.022555539242111875,0.044314465389563566,3
Edge249,0.03342217163586414,0.0016038381607382942,0.0318294700760419,0.035036919111666225,3
Edge191,0.0332741401513235,0.008701721510740418,0.022441760824499196,0.049616002755010234,3
Edge112,0.033141014405212825,0.011851837933626524,0.019921123884835055,0.05263190029038483,3
Edge79,0.03290901022781384,0.002893948485915335,0.028710869915129826,0.03577023972785108,3
Edge227,0.03284050387423322,0.00040855704047566084,0.032551610420411374,0.03312939732805507,3
Edge281,0.032715732477646156,0.00828871704981858,0.0256566662168791,0.041842588001507516,3
Edge75,0.03259804485870998,0.007970734982894393,0.017815001942974713,0.04541236193787212,3
Edge206,0.032491368251631306,,0.032491368251631306,0.032491368251631306,3
Edge301,0.03245018353033293,0.009210558065995474,0.019804729581188393,0.05119539697590747,3
Edge15,0.032404284299423984,,0.032404284299423984,0.032404284299423984,3
Edge49,0.03233116335180163,0.005834762770228534,0.020628073057410667,0.03921860934491383,3
Edge284,0.03229829481584247,0.009633989032407484,0.01790600315949029,0.04691652336907916,3
Edge134,0.03218928967540694,,0.03218928967540694,0.03218928967540694,3
Edge211,0.032124951992181495,,0.032124951992181495,0.032124951992181495,3
Edge65,0.0320931834513183,,0.0320931834513183,0.0320931834513183,3
Edge14,0.03206728237073417,0.013323984036605617,0.022645802906029022,0.04148876183543931,3
Edge280,0.0320048137793101,0.008962303651796944,0.0193072576435481,0.04738192483409826,3
Edge277,0.03199980226447669,,0.03199980226447669,0.03199980226447669,3
Edge28,0.03190465109097956,0.006342519051751291,0.023145449349561507,0.03701751850754066,3
Edge187,0.0317532163319758,,0.0317532163319758,0.0317532163319758,3
Edge194,0.031592111770849425,0.0035309185218813685,0.029095375340209926,0.03408884820148892,3
Edge5,0.031590596635474186,,0.031590596635474186,0.031590596635474186,3
Edge34,0.03136122163270884,0.007774532635903013,0.02372454919967243,0.042192230994879204,3
Edge296,0.031070560688498044,0.007635032626552185,0.022381785644428796,0.05232561623938712,3
Edge98,0.031037906262592098,,0.031037906262592098,0.031037906262592098,3
Edge170,0.031030939451940433,0.014066637584368148,0.018903369754822603,0.06295503163185202,3
Edge89,0.03080328577486756,,0.03080328577486756,0.03080328577486756,3
Edge168,0.03078129501607677,0.007242384197342146,0.014755024173323646,0.04232846783631981,3
Edge21,0.030771517338779416,0.006272545052743669,0.01873940621203385,0.05041727731586782,3
Edge111,0.030711836143077875,0.00806833763952355,0.022607597393404018,0.0387437869190631,3
Edge254,0.030690211877539914,0.008515538650766428,0.02379225382045164,0.04464160343158741,3
Edge179,0.03030416626147981,0.00848937770435321,0.02373351337590638,0.05179450501468442,3
Edge71,0.030194245565896383,,0.030194245565896383,0.030194245565896383,3
Edge197,0.030160368749861256,,0.030160368749861256,0.030160368749861256,3
Edge92,0.030148256527272765,,0.030148256527272765,0.030148256527272765,3
Edge266,0.029724662297190438,0.007761613120361064,0.015265877692790893,0.044054646492664176,3
Edge165,0.029693259195380666,0.00546374049738962,0.018119783059439804,0.03989772173067429,3
Edge140,0.02941090731596166,0.004825996681662768,0.02294645768075188,0.03713877316250868,3
Edge132,0.02925675139584259,0.0059969421878427204,0.022390999360430933,0.03691939435099253,3
Edge171,0.02921283294811306,0.007842787385115067,0.014577846202334266,0.04528274090621766,3
Edge130,0.029196590484993276,0.0006284582563625662,0.02875220339022663,0.02964097757975992,3
Edge152,0.028957535091841742,0.009889074398755417,0.01591423029517647,0.06644720317389281,3
Edge58,0.028954994910606317,0.005699291937662865,0.01828133473237082,0.04250731054457437,3
Edge97,0.02894746824737913,0.00763614136774327,0.015971963166318316,0.046443869544848394,3
Edge231,0.02887600067360409,,0.02887600067360409,0.02887600067360409,3
Edge269,0.028836464835456353,0.006695743097224028,0.02089625180461126,0.03685683259153501,3
Edge216,0.028648475317991914,0.006932551813182536,0.020266082957462093,0.043189631014743095,3
Edge69,0.028598160089043333,0.005677890515295783,0.02274341385354834,0.03706201482737225,3
Edge290,0.028097796020540643,0.007830170907628314,0.01714283150897032,0.04205495191246063,3
Edge181,0.028079620243094766,,0.028079620243094766,0.028079620243094766,3
Edge315,0.027892431650941345,0.0015709407119567417,0.02678160882067471,0.029003254481207982,3
Edge318,0.02756663592944178,0.004053972232512171,0.020169347501184355,0.03498112662689448,3
Edge233,0.027462710881224307,0.008558660338370654,0.020275570797613936,0.03693075365268955,3
Edge263,0.0273267736391913,0.007099770983525032,0.020662807516201705,0.03732264975138685,3
Edge12,0.027260841200045172,,0.027260841200045172,0.027260841200045172,3
Edge101,0.027122717333685133,0.006727730602526208,0.012238285410559335,0.04117698358112112,3
Edge40,0.02710359418193043,0.008035614281658289,0.021421556832370386,0.03278563153149047,3
Edge119,0.026861598853467197,,0.026861598853467197,0.026861598853467197,3
Edge45,0.02683236038435758,0.0066275943494621264,0.018321218026847944,0.04177184967070117,3
Edge115,0.02625664522566808,0.007686302488387226,0.018910260341585692,0.03875651590052272,3
Edge175,0.02614049221732971,0.007747616544067718,0.01715885511816051,0.04060689053240494,3
Edge133,0.026119256988483955,0.005166210772888751,0.01668906389162456,0.032083853552859413,3
Edge60,0.02609785177283549,0.006307061452061675,0.019409812918022226,0.033045379781082754,3
Edge24,0.02594340272938685,0.0032024897649922794,0.022883674725889768,0.029191562619597832,3
Edge164,0.025935194309749044,0.00011856589105175972,0.02585135556416892,0.02601903305532917,3
Edge70,0.025795471965327606,0.009333090774740784,0.013193177528320003,0.05837461318373697,3
Edge156,0.025481680589749832,0.007112250537219248,0.018336083949346656,0.036603321467336664,3
Edge316,0.02539308345755221,0.009224908332771753,0.010137440695844263,0.05017776465440374,3
Edge237,0.025307772986602122,,0.025307772986602122,0.025307772986602122,3
Edge48,0.02526927082972679,0.007650738014320619,0.013639759449078383,0.033992594527882454,3
Edge189,0.025186624861483212,,0.025186624861483212,0.025186624861483212,3
Edge11,0.025171977572479732,0.006552840660393259,0.015868356850270767,0.03067874521807364,3
Edge131,0.02513306302947152,0.007014043082107944,0.010119332874459784,0.036461072774043715,3
Edge103,0.024988753573943052,0.005629747634894254,0.018911459582759305,0.03535903836974682,3
Edge244,0.02489017592225542,0.00486832373321092,0.018216673893210755,0.030346158542755443,3
Edge320,0.024727344765034052,0.009166919184685714,0.012368050510345873,0.03643358743011737,3
Edge86,0.024617613369089946,0.0052022660631155905,0.017861725746946968,0.030569723887512282,3
Edge209,0.024609973333345782,0.0045783988662893675,0.02137255644801577,0.027847390218675796,3
Edge321,0.024523153394270605,0.00040732102926415434,0.024235133932358037,0.024811172856183172,3
Edge147,0.024310667667440024,0.007667671822095483,0.010268343275322039,0.037514607836981184,3
Edge150,0.02430102060753039,0.00305740026856026,0.02213911214482986,0.02646292907023092,3
Edge270,0.024258147612107157,0.006779304123895212,0.019464455694374924,0.029051839529839387,3
Edge305,0.024174035590782104,0.006193268358633508,0.01463784569829993,0.03136340300388832,3
Edge109,0.02398808971053945,,0.02398808971053945,0.02398808971053945,3
Edge317,0.02392480453016069,0.006665759098952045,0.01391503235165749,0.03657868026594715,3
Edge18,0.023749961994783086,0.004855548073081359,0.019951814776732323,0.030485391898634806,3
Edge59,0.023720767909898088,0.004744481261865913,0.02087349536067636,0.02919778323377551,3
Edge265,0.023605482479035943,,0.023605482479035943,0.023605482479035943,3
Edge188,0.023581896166401304,0.0046611546181205485,0.016339963419062853,0.0282126774244862,3
Edge295,0.02354938351592674,0.006678728451234836,0.011996787816795926,0.032105360805588117,3
Edge202,0.023513691224679847,0.006816354896503332,0.014562811509265769,0.036844079390850694,3
Edge32,0.02329731703005724,,0.02329731703005724,0.02329731703005724,3
