Feature_Name,Mean_Importance,Std_Importance,Min_Importance,Max_Importance,max_features
Edge218,0.07807018873773712,0.014217143517117926,0.05681868046280575,0.08638023633707442,10
Edge20,0.07472974447151985,,0.07472974447151985,0.07472974447151985,10
Edge4,0.055903075155097244,0.018421057746882526,0.026558438319542507,0.08593127904641988,10
Edge139,0.05380055738089061,0.017286221554552235,0.03025319679125194,0.08891752176189871,10
Edge294,0.05241342403380343,,0.05241342403380343,0.05241342403380343,10
Edge116,0.05184943317004946,0.016578428424470933,0.022878709465553777,0.08727986762767408,10
Edge251,0.05060617643112331,0.022006395521586654,0.011075679139749628,0.10819315074188271,10
Edge268,0.050466864971351055,0.026680034239763378,0.0291019496457932,0.08777217690036888,10
Edge6,0.050271033304636496,0.018919234816854494,0.02313461088287063,0.08621794051117498,10
Edge149,0.04906759416624191,,0.04906759416624191,0.04906759416624191,10
Edge204,0.04861850473254265,0.01861295220547924,0.02266709939301847,0.129901397694744,10
Edge323,0.04728618929176415,0.015198261196919619,0.017997744244585806,0.09040520792279103,10
Edge259,0.047038868561378504,0.01584714145181466,0.026375459282069826,0.08733746381775713,10
Edge80,0.0469576012974733,0.02025565962584859,0.01507104935585968,0.10134213564429913,10
Edge247,0.04692775131988618,0.02851001854640493,0.026768123873969017,0.06708737876580334,10
Edge117,0.04690488203881712,0.02204220667676681,0.016522509851112196,0.10676375499094717,10
Edge74,0.045726498086207816,0.022287252897020826,0.020911167399066562,0.10986755195265922,10
Edge300,0.04510820914994769,0.01479493217194624,0.019582102612642597,0.06320471857718725,10
Edge134,0.04400940679730691,,0.04400940679730691,0.04400940679730691,10
Edge112,0.04243973449010332,0.012886281297236653,0.0234423724872423,0.058652304926129856,10
Edge201,0.041968318993138555,0.017018873347031796,0.017744050611254916,0.09082419229912311,10
Edge89,0.04176525867145186,,0.04176525867145186,0.04176525867145186,10
Edge260,0.041052597756490894,0.022692830378877062,0.015308484926762648,0.130224507722342,10
Edge232,0.04069367995911524,0.019110374347464983,0.013518211632228529,0.08886600305212922,10
Edge54,0.04065495582536404,0.026224652884043787,0.015309419672456878,0.10565047595779364,10
Edge136,0.04038216662362561,0.011675876972820765,0.022755547885997818,0.06715829211637854,10
Edge280,0.040336438586821496,0.013756115571383409,0.023219037439730174,0.07428697016468891,10
Edge311,0.03962597126576297,0.005188801536110364,0.03364677521021124,0.042948093395067236,10
Edge14,0.03853975037168071,0.0030288150219481935,0.036398054730701464,0.040681446012659966,10
Edge49,0.03828638054176252,0.013639079589688534,0.025482238597717134,0.06534569557833132,10
Edge1,0.03800633998806377,0.01553726777089343,0.008652271502407152,0.06627227823131306,10
Edge135,0.03788241832162793,0.021097277876832778,0.009543460061353025,0.06796431649568652,10
Edge153,0.03773098948345573,0.008597882554785354,0.028016186659340064,0.047070170825099344,10
Edge277,0.03638093676367034,,0.03638093676367034,0.03638093676367034,10
