Feature_Name,Mean_Importance,Std_Importance,Min_Importance,Max_Importance,max_features
Edge20,0.09662503714620757,,0.09662503714620757,0.09662503714620757,20
Edge218,0.08912656819813475,0.024002312438623108,0.06437873782349621,0.11837190465899934,20
Edge4,0.05963613733721081,0.025547275991023185,0.02277716230417437,0.11067978935339896,20
Edge251,0.054441518233066644,0.03175053167648459,0.010646326513676583,0.14531406726179857,20
Edge116,0.053809293590705125,0.016428901684588375,0.019544065192959377,0.0927600448965937,20
Edge139,0.05346297736029592,0.022813835637618327,0.032293293044049445,0.09661226934868276,20
Edge204,0.053433465211892635,0.026590654644012585,0.016765634746384376,0.16069204207236096,20
Edge294,0.052161792635660696,,0.052161792635660696,0.052161792635660696,20
Edge6,0.051726599905573496,0.022352793095927335,0.024687434559851482,0.11082314653356325,20
Edge134,0.051236525675479365,,0.051236525675479365,0.051236525675479365,20
Edge74,0.05043106197589485,0.030785421197713814,0.011449418371135743,0.15356805100642956,20
Edge268,0.05024863557741423,0.028530410962355018,0.024328147673019364,0.08942183651622602,20
Edge259,0.049595603049506234,0.018345239731749747,0.02172700735102401,0.08859435563405277,20
Edge112,0.04938875619822144,0.016650136180845765,0.02029954604597596,0.07426620528336231,20
Edge323,0.048840211264219675,0.01745551586868342,0.015637307905484996,0.10900090808297526,20
Edge117,0.048328721805532236,0.025216699128038308,0.018478646222888848,0.11704348526553245,20
Edge80,0.0480267441714939,0.022498253822513227,0.018606783500483514,0.10334164216846776,20
Edge249,0.0449803490835578,0.023425416626431873,0.01951921750143164,0.06561965864592578,20
Edge89,0.04485718592055857,,0.04485718592055857,0.04485718592055857,20
Edge300,0.04452662079097458,0.020260931540500404,0.01931975170969843,0.0818545863324571,20
Edge232,0.044373412120156996,0.021303341842859355,0.016306396511644027,0.10350230943209382,20
Edge260,0.04394565276370989,0.02431516441661132,0.019676616548560996,0.1466416070846609,20
Edge14,0.043707199657140115,0.004603626194581577,0.04045194435690346,0.04696245495737677,20
Edge201,0.04269463069599362,0.019909704583624743,0.009190595790284676,0.09411731996140205,20
Edge206,0.0423561829367023,,0.0423561829367023,0.0423561829367023,20
Edge54,0.04221062557528081,0.030189422268536003,0.010152778895315925,0.11572718913933643,20
Edge65,0.04126085841613121,,0.04126085841613121,0.04126085841613121,20
Edge181,0.040933278905036855,,0.040933278905036855,0.040933278905036855,20
Edge41,0.04070659794523124,0.015198161275173512,0.020750796834010838,0.07212759827866319,20
Edge136,0.039491458868496865,0.017246500956068632,0.017532002552423445,0.07795854502405541,20
Edge178,0.03925520127322592,0.011760705871125226,0.020829020400000935,0.061758836360614425,20
Edge247,0.03826958387247575,0.02424003934362064,0.021129287676372885,0.05540988006857861,20
Edge1,0.03744018478312408,0.018138112441806957,0.008058195376590218,0.08650284099274189,20
Edge280,0.037222020383308956,0.01737851358339753,0.018842204568799235,0.07625401799546151,20
Edge153,0.03617001532860327,0.01862446193869702,0.016723398026087213,0.05425401815479471,20
Edge76,0.03538985574742398,0.02000934005639223,0.008972849736401582,0.08172065370831258,20
Edge34,0.035250600644094146,0.007590132092939174,0.026833435329824358,0.043518858435212734,20
Edge135,0.03492135848176641,0.019799881734945513,0.013142926760972277,0.06511855024271054,20
Edge49,0.03430187506618194,0.01414400438687589,0.01925397768740881,0.06844246476215428,20
Edge149,0.034301730419314516,,0.034301730419314516,0.034301730419314516,20
Edge277,0.034150973858956796,,0.034150973858956796,0.034150973858956796,20
Edge145,0.033485896839186326,,0.033485896839186326,0.033485896839186326,20
Edge311,0.03318667810067562,0.011001273093196522,0.021557830082981674,0.04342890404808324,20
Edge68,0.03300001957521665,0.012651963771908848,0.016374041350709873,0.08356353803230479,20
Edge284,0.03276540891474122,0.013295864599643489,0.012207592959747188,0.054601810535986894,20
Edge211,0.03276383766616909,,0.03276383766616909,0.03276383766616909,20
Edge301,0.03209613766688066,0.01562850203834073,0.01212391273613839,0.057475548971369084,20
Edge79,0.03205697420374291,0.01696784100062255,0.021084943687463043,0.06025521370605606,20
Edge238,0.03200186854862594,0.006094789729459765,0.024226725830741182,0.039889991129903456,20
Edge10,0.031205660020920466,0.013112062377030815,0.007892212770231232,0.04265175965558286,20
Edge39,0.03113136683354223,0.01163965476359353,0.01127204525569033,0.06047305100494285,20
Edge197,0.030499576519273874,,0.030499576519273874,0.030499576519273874,20
Edge67,0.030366926624164757,,0.030366926624164757,0.030366926624164757,20
Edge257,0.030275838780290103,0.01833884501621704,0.017308317110193913,0.04324336045038629,20
Edge164,0.030183524217334272,0.00314659888839621,0.027958542805675262,0.032408505628993285,20
