Feature_Name,Mean_Importance,Std_Importance,Min_Importance,Max_Importance,max_features
Edge20,0.1036715438231556,,0.1036715438231556,0.1036715438231556,29
Edge218,0.09796714959499367,0.032048578967253785,0.05834343336965978,0.13228235281467132,29
Edge4,0.06287283627780234,0.029854427951077362,0.013546098430225072,0.11804375697689039,29
Edge6,0.059187478238353894,0.024532819068168284,0.027580192732036903,0.12706823086180488,29
Edge134,0.05780422521909557,,0.05780422521909557,0.05780422521909557,29
Edge251,0.05774254836190512,0.03736098180203978,0.010998458704041873,0.15606210786764094,29
Edge149,0.056664588155230906,,0.056664588155230906,0.056664588155230906,29
Edge204,0.05456536679810685,0.029607661684221288,0.02274391673324912,0.18304812576080595,29
Edge74,0.05400958688325709,0.035141230923600775,0.012371948529556294,0.18785043981378693,29
Edge294,0.053330418684329695,,0.053330418684329695,0.053330418684329695,29
Edge116,0.05312924597858828,0.018570398118647292,0.013814152982806586,0.10904060825521925,29
Edge112,0.05126049511704071,0.017334682901220044,0.020217631889564085,0.07766472495245581,29
Edge259,0.050405462221609236,0.018723272156001055,0.01822619442376759,0.08887910082355618,29
Edge139,0.0496172956019931,0.02108693100296288,0.022151618772844092,0.08336476943778838,29
Edge268,0.04886150712711344,0.027666673408289405,0.02543007825506987,0.08390087085734647,29
Edge117,0.04836405807575995,0.028207986301901758,0.011753394830796324,0.12681810704674573,29
Edge80,0.04835872590449706,0.026717584906717974,0.00897863558486249,0.11097073519900025,29
Edge323,0.048284137347589524,0.017524812414014174,0.011016451902912703,0.10967460383338085,29
Edge300,0.04703167229728114,0.01924010973900593,0.015460250743205015,0.07304273166453508,29
Edge260,0.04668176607484174,0.029725674042391764,0.018080953858464508,0.1770437236243654,29
Edge249,0.0466169567147772,0.018617709924908448,0.0258001422729454,0.061674482155182876,29
Edge277,0.045681676072145606,,0.045681676072145606,0.045681676072145606,29
Edge67,0.04542504130956103,,0.04542504130956103,0.04542504130956103,29
Edge14,0.04472255169993618,0.0008598044050107239,0.044114578174659025,0.045330525225213324,29
Edge89,0.04457966372539571,,0.04457966372539571,0.04457966372539571,29
Edge232,0.043455621039957114,0.026330019563416452,0.00900333367569363,0.1256860196176755,29
Edge54,0.04342121733754177,0.029558021352792323,0.012634745661496397,0.12670481599145134,29
Edge201,0.04135447502680195,0.02034117394817646,0.008213317825993148,0.10287559044611296,29
Edge178,0.0406471645465865,0.01854343279982225,0.015118629058612568,0.0839961842276623,29
Edge136,0.03976436134608129,0.01866977588043136,0.01093859222909981,0.08368778573069964,29
Edge280,0.03875447296916941,0.021126555149213088,0.017566341456259096,0.08489138337958539,29
Edge1,0.036771197067899344,0.021039517980549365,0.006683349491963793,0.07662335737952881,29
Edge257,0.03627187104267127,0.02491041893073412,0.018657544894551435,0.053886197190791116,29
Edge76,0.035442311591745754,0.024562856142382284,0.0024545044909715513,0.11570650345336053,29
Edge34,0.035371573557348365,0.010459351532936355,0.023552065893665465,0.04858183209981773,29
Edge145,0.034871570612754796,,0.034871570612754796,0.034871570612754796,29
Edge68,0.034600360548048346,0.015393879480059899,0.010743030603442285,0.09899433887961707,29
Edge247,0.03453350075654791,0.03429798551460598,0.010281162618132045,0.05878583889496378,29
Edge49,0.033905571163985564,0.01409405510608836,0.016639100178523988,0.06356128281746987,29
Edge284,0.03369027655952013,0.014960522844852548,0.012536339245928108,0.0670616776931915,29
Edge41,0.03358571926261349,0.019522178081778144,0.014378805407904625,0.07209143232099158,29
Edge65,0.0332683557262273,,0.0332683557262273,0.0332683557262273,29
Edge39,0.033135705895447586,0.014272498972489151,0.008553190129294657,0.07301349453284457,29
Edge206,0.03289801174109391,,0.03289801174109391,0.03289801174109391,29
Edge301,0.03239379014333819,0.016893532584332075,0.014742375106482583,0.06837648340520279,29
Edge181,0.032225584330953405,,0.032225584330953405,0.032225584330953405,29
Edge135,0.031296816155060005,0.02177736347239914,0.005462579980779305,0.06587635031211898,29
Edge153,0.03085063591783678,0.01600894165067721,0.015298097081115554,0.04972669524918024,29
Edge238,0.03081168400874277,0.011292171804811678,0.014366368112789818,0.042763381504503116,29
Edge311,0.03056410031574619,0.006904211858430849,0.02282951179713942,0.03610478834878437,29
Edge111,0.030548499669034748,0.016250427476688478,0.019639470591101642,0.04922501128135294,29
Edge10,0.030027146297637527,0.01360242843867318,0.0074582580940648815,0.04512608226456478,29
Edge93,0.029998532888083046,,0.029998532888083046,0.029998532888083046,29
Edge79,0.029888578246430975,0.014063384106519692,0.01024007620262561,0.04949386970527104,29
Edge28,0.029153960276600853,0.013583867753537414,0.013921901652527902,0.04540236055507422,29
Edge165,0.0289442563641334,0.013402787816743264,0.008831174158757133,0.06631942090383441,29
Edge179,0.028595015496180473,0.008492183617375961,0.014071328011097726,0.03755163257077311,29
Edge126,0.0280252400352606,0.006499574871360776,0.02342934656889171,0.032621133501629485,29
Edge40,0.02789021545691662,0.0038017032426383565,0.02520200531398815,0.03057842559984509,29
Edge306,0.027844566484439462,0.006234501589054752,0.023436108133500538,0.03225302483537838,29
Edge197,0.027726514967468873,,0.027726514967468873,0.027726514967468873,29
Edge254,0.027548250178045935,0.01889831739198472,0.011420727955107401,0.05430399219317506,29
Edge290,0.026594061135173135,0.013372139380646096,0.01145428811421387,0.051249921485396595,29
Edge203,0.026550623014705187,,0.026550623014705187,0.026550623014705187,29
Edge15,0.026277620171500028,,0.026277620171500028,0.026277620171500028,29
Edge75,0.026273110850948137,0.012757495464924919,0.011404749533590688,0.05148372760318307,29
Edge266,0.02608620318342603,0.014469246126219517,0.008678215702871512,0.07781143555440251,29
Edge321,0.02533659111349141,0.009096437290011042,0.018904438621086418,0.0317687436058964,29
Edge164,0.02527569974195736,0.0016167412159814542,0.024132491064713088,0.02641890841920163,29
Edge296,0.024651767993577576,0.009064490511243448,0.01489323154148768,0.04371494965630561,29
Edge130,0.024487270283418745,0.007908474393351765,0.018895134411039547,0.030079406155797947,29
Edge171,0.02447771325630771,0.011507810305994548,0.006752207432693091,0.05467716370113313,29
Edge115,0.02430501884409106,0.007681703936324749,0.014105815662866138,0.03843892299878788,29
Edge189,0.024235611923845695,,0.024235611923845695,0.024235611923845695,29
Edge269,0.023982372430345462,0.011553922588398833,0.007587279850088565,0.03464046358159156,29
Edge52,0.023804096483363194,0.005147946997724078,0.020163948252083567,0.027444244714642817,29
Edge315,0.02375410211396973,0.00964462051763742,0.016934325543977398,0.03057387868396206,29
Edge21,0.023705593177862524,0.011229705948917283,0.009963316557834669,0.05582022047931711,29
Edge211,0.02361383472165677,,0.02361383472165677,0.02361383472165677,29
Edge98,0.023291618089652827,,0.023291618089652827,0.023291618089652827,29
Edge18,0.022899166682722353,0.005272880825111347,0.01606736842951556,0.028503206861837334,29
Edge118,0.022247117913357848,,0.022247117913357848,0.022247117913357848,29
