Feature_Name,Mean_Importance,Std_Importance,Min_Importance,Max_Importance,max_features
Edge20,0.10635832774258726,,0.10635832774258726,0.10635832774258726,21
Edge218,0.09221622687592643,0.015786693202559033,0.07220030217151002,0.10883484963285771,21
Edge134,0.059738618282369225,,0.059738618282369225,0.059738618282369225,21
Edge294,0.05922324805560737,,0.05922324805560737,0.05922324805560737,21
Edge4,0.05914115499775501,0.025634823670076662,0.022389198059720526,0.1142624186777901,21
Edge6,0.05670667065053715,0.021264115939841493,0.032958055417367654,0.1054995001975368,21
Edge139,0.056422769977141594,0.025794634505316553,0.029979410257612242,0.10389545409497476,21
Edge204,0.05433666380844064,0.026974636000624556,0.01879168837188105,0.17255326322100242,21
Edge251,0.053755082289265836,0.03210449062132798,0.008815513401549124,0.14162093677253562,21
Edge116,0.05320520953915828,0.01662121235133502,0.025476585926804192,0.10820024600533401,21
Edge74,0.052514571380547326,0.032024786782007805,0.007214921117207595,0.1704150063685749,21
Edge268,0.05144953576413807,0.02758774058469758,0.02577023380682797,0.08996474021534244,21
Edge259,0.05136557489404618,0.01773297968056403,0.02516501610812161,0.08905745633709976,21
Edge117,0.0493856757951155,0.026977150433952924,0.01576806405599822,0.12774290581047343,21
Edge80,0.04863302045309612,0.02240227143046553,0.018404984124089238,0.10340544876227746,21
Edge323,0.04847429733799038,0.018593308883207336,0.013964571534551025,0.11804424069830467,21
Edge112,0.04811179614042833,0.01954387903284515,0.016950335951839177,0.08200005977499569,21
Edge89,0.045654150817798604,,0.045654150817798604,0.045654150817798604,21
Edge232,0.04500201977005035,0.024651145649022883,0.010518583031676253,0.1187468489427956,21
Edge260,0.04451239966919737,0.026792607932782223,0.00980591956627178,0.16184072485551745,21
Edge300,0.04436641146097929,0.018169403631981884,0.015048593491530215,0.07481785478027653,21
Edge54,0.04416505121506247,0.030095228894500878,0.011547922522554507,0.12632062483318893,21
Edge249,0.043887737815294016,0.009118218702816351,0.03364395164472008,0.051116891202740745,21
Edge67,0.04333429232725194,,0.04333429232725194,0.04333429232725194,21
Edge206,0.04200098315745373,,0.04200098315745373,0.04200098315745373,21
Edge201,0.04094140478469795,0.02008925362241064,0.007577799055765604,0.09427174759030256,21
Edge149,0.0404052782743202,,0.0404052782743202,0.0404052782743202,21
Edge277,0.04016998170939484,,0.04016998170939484,0.04016998170939484,21
Edge178,0.03767287909736672,0.01280841750123883,0.01377017433389358,0.059342518939318696,21
Edge247,0.037431657366690754,0.035428090331749366,0.012380214448621217,0.0624831002847603,21
Edge280,0.03742581543369634,0.011290325404920731,0.029552066928412543,0.06519490830101604,21
Edge136,0.03673210197413205,0.015628429425913686,0.017824262451189562,0.07710392731940247,21
Edge1,0.036712336803495664,0.01839941870244296,0.0038628273992258673,0.08300161667301113,21
Edge118,0.035832501349970916,,0.035832501349970916,0.035832501349970916,21
Edge311,0.03569383554934591,0.007390627229349251,0.02727429827087359,0.04110980270272052,21
Edge14,0.03553355780702873,0.0038553232952600745,0.032807432561283864,0.038259683052773594,21
Edge49,0.03539764189872138,0.012319725113603292,0.02054177304219199,0.060337280832059074,21
Edge135,0.034997143574150506,0.02020783355013457,0.013675265460808645,0.06720000049372811,21
Edge76,0.03498846088746392,0.022131101332622857,0.006855146837803528,0.09247835160459876,21
Edge40,0.0343914698811768,0.007611062285582512,0.029009636127008222,0.039773303635345376,21
Edge153,0.03397090226041382,0.021498890669659963,0.017477406849587016,0.06557452088642642,21
Edge34,0.03376361855605233,0.005558978331359831,0.028288324129554066,0.03986698677069787,21
Edge65,0.03304768728693596,,0.03304768728693596,0.03304768728693596,21
Edge238,0.03259096163184423,0.009043000011007569,0.020201453139901283,0.03968257988040155,21
Edge68,0.03250054951835737,0.01484463623906897,0.012840483950244836,0.08155279172933774,21
Edge41,0.03245630533458454,0.017725576957467987,0.01709708219719347,0.07320450142161129,21
Edge284,0.03236867370517303,0.015178094083671795,0.011108240913042475,0.06503072678837414,21
Edge301,0.0317960234022072,0.015264543210829179,0.01398851050620147,0.06962438215035364,21
Edge181,0.03176813711866157,,0.03176813711866157,0.03176813711866157,21
Edge79,0.03171289894265437,0.01928223327583168,0.012239947012041097,0.057719987449240236,21
Edge197,0.031130835747794197,,0.031130835747794197,0.031130835747794197,21
Edge39,0.030587716106041295,0.011100992485801129,0.010984515710920012,0.06937587049961323,21
Edge164,0.03042996614300634,0.0008623702044850743,0.029820178323521716,0.031039753962490965,21
Edge12,0.030115095842485753,,0.030115095842485753,0.030115095842485753,21
Edge10,0.02996107548920342,0.012401358364283323,0.01014447989916321,0.04404449909715268,21
Edge203,0.029555538461574517,,0.029555538461574517,0.029555538461574517,21
Edge254,0.029546568327243932,0.0187060468438086,0.010500525588092556,0.05480853078511087,21
Edge165,0.028766913194449305,0.012181140783282737,0.010616721313154569,0.0562079690341468,21
Edge290,0.028616096045534157,0.014354432175108161,0.01281115871195227,0.05470471685445876,21
Edge266,0.027639552385819367,0.013116936203566337,0.007623913646479216,0.0597921418446044,21
Edge269,0.02760570946710421,0.010505771213128061,0.014386873247315189,0.037435743876722966,21
Edge28,0.026549593655494204,0.011223924464423106,0.01708732899952357,0.04265294802986091,21
Edge191,0.025912938776214884,0.013819275961611734,0.007623417784205798,0.05064258013898286,21
Edge130,0.025676527012844313,0.003768913785119718,0.023011502517678705,0.028341551508009925,21
Edge321,0.025676114911977264,0.0016537910420689715,0.02450670805146473,0.026845521772489802,21
Edge21,0.025530022023443174,0.009391980657854359,0.009230602591898954,0.047545388880715383,21
Edge296,0.02531094600554822,0.011377187170109018,0.015407527774532843,0.05480191840518425,21
Edge306,0.025305609215159865,0.006465710198986984,0.020733661688269147,0.029877556742050584,21
Edge93,0.025186486893921303,,0.025186486893921303,0.025186486893921303,21
Edge145,0.0248976782029039,,0.0248976782029039,0.0248976782029039,21
Edge227,0.024829652609252652,0.0002465383144744462,0.02465532369526547,0.025003981523239835,21
Edge18,0.024792454847929486,0.008296823530952508,0.01958693642863186,0.037168538145668624,21
Edge179,0.024568467831458583,0.00850589569234486,0.013603524908667921,0.039099457349170676,21
Edge140,0.024203375293217682,0.005576367721016996,0.015544663957174434,0.030570513861335996,21
Edge52,0.023857003745261982,0.004835547476371555,0.02043775533397016,0.027276252156553805,21
Edge111,0.023796597089123097,0.011227788374278793,0.013701253143607666,0.03588885952151001,21
Edge171,0.02357839618756725,0.010031968196088712,0.004571376192909345,0.057595162361748733,21
Edge75,0.023471139801094026,0.010404725198928077,0.008651987280428788,0.048808072109844315,21
