Feature_Name,Mean_Importance,Std_Importance,Min_Importance,Max_Importance,max_features
Edge20,0.06345890984620486,,0.06345890984620486,0.06345890984620486,5
Edge218,0.06044775177161367,0.006265865128185935,0.051561631384765,0.06614201278314223,5
Edge134,0.05404526561043055,,0.05404526561043055,0.05404526561043055,5
Edge323,0.051979502133398775,0.0128753076234271,0.025838818560441807,0.08205328526089035,5
Edge67,0.04812508357918866,,0.04812508357918866,0.04812508357918866,5
Edge251,0.0476834317142456,0.015833781762726117,0.023181422836992743,0.08010653797191253,5
Edge4,0.04707127188014239,0.014918905014525004,0.022972500698348334,0.0760092399721284,5
Edge116,0.046102053007405934,0.011409610576108068,0.02399275131436083,0.07245265540791548,5
Edge294,0.045637086809627955,,0.045637086809627955,0.045637086809627955,5
Edge6,0.04507908101783415,0.012030691876922999,0.024223923338091886,0.07120037978472164,5
Edge204,0.04388260655079151,0.012193913387991416,0.017889494154968755,0.0837215569247868,5
Edge139,0.04385787289087557,0.017217835315103666,0.021176955396448042,0.06960925553556087,5
Edge149,0.04204494154875339,,0.04204494154875339,0.04204494154875339,5
Edge232,0.041248283414773525,0.01588912698043478,0.016810924250972088,0.08639066698286313,5
Edge80,0.0411973209135003,0.014118233910095588,0.017421928083303926,0.08206521986166392,5
Edge54,0.04069921626180712,0.018254387105254278,0.013736229132273936,0.08237341012646773,5
Edge74,0.04047198214672581,0.015701272532688895,0.023509108233812286,0.09580702494843425,5
Edge201,0.03943953632555398,0.014202724902333281,0.015953391023326182,0.08308091129329306,5
Edge268,0.03914670498061238,0.016171547231940316,0.021899444788248044,0.060764019228779206,5
Edge259,0.039136998161122726,0.011640828376182797,0.017198492899766788,0.060228940307773364,5
Edge203,0.038887556608884086,,0.038887556608884086,0.038887556608884086,5
Edge98,0.03838836590367053,,0.03838836590367053,0.03838836590367053,5
Edge1,0.03759959462033612,0.012350059454280688,0.011023055384423866,0.06532446919083151,5
Edge260,0.037282626188406394,0.013259568006029086,0.013955682456511338,0.08432120181361934,5
Edge211,0.03724513874776369,,0.03724513874776369,0.03724513874776369,5
Edge68,0.036972974365446235,0.009637538523927309,0.020385677648341274,0.06392609590034043,5
Edge112,0.03691247923934156,0.011439343732824932,0.018262908367612626,0.05568892189868889,5
Edge65,0.03668996167320932,,0.03668996167320932,0.03668996167320932,5
Edge136,0.03664208192056619,0.009061963800398119,0.02244566752332908,0.0550688474111042,5
Edge117,0.03641677857258851,0.012275642569186934,0.014684254324985352,0.05868430965285592,5
Edge249,0.0364157740715522,0.011754096725621008,0.023065313155241962,0.04520823971428391,5
Edge14,0.03620554838470156,0.008005362874306402,0.030544902010420472,0.04186619475898265,5
Edge300,0.03611922584149011,0.012292730614427273,0.012691966381745976,0.054088456386502365,5
Edge76,0.0360841010746318,0.01422876768941345,0.011251985151811987,0.06565789394766469,5
Edge35,0.03586671496894826,,0.03586671496894826,0.03586671496894826,5
Edge41,0.035832916401456694,0.01230829818158502,0.026298446687526046,0.06334621645752217,5
Edge135,0.03550551725661784,0.014371575193456977,0.016199587206168174,0.06514322885855797,5
Edge280,0.03514588717194808,0.011043111741495634,0.01623603262236733,0.0497227698959572,5
Edge114,0.034589680490482055,,0.034589680490482055,0.034589680490482055,5
Edge311,0.03401691637712171,0.012052530940109833,0.02639331258054511,0.04791207093843444,5
Edge49,0.033963881480029615,0.012459484378752272,0.014320048148409524,0.05703556604953098,5
Edge153,0.03394931121657005,0.008113400328095795,0.026101566662219654,0.04190499918003729,5
Edge39,0.03390285565163687,0.009226620041437015,0.01663244855201274,0.054592092170544476,5
Edge284,0.03379003662053202,0.011774945116178557,0.016086366480389015,0.05429398499219209,5
Edge28,0.0335602446707233,0.011001996257924914,0.022583427954474336,0.04762779562882081,5
Edge130,0.03342285871276027,0.002972275026504614,0.03132114288596743,0.0355245745395531,5
Edge301,0.03221074561887312,0.011048612423181822,0.015419080545094659,0.054627052163583406,5
Edge40,0.03190905173426776,0.00264671652579547,0.030037540530999284,0.033780562937536236,5
Edge34,0.031874147082441295,0.0022733728625963555,0.029414851142815307,0.03491729242909218,5
Edge247,0.031758385375844786,0.010481576302875571,0.024346791694557248,0.03916997905713233,5
Edge179,0.031462416055934445,0.009618879516283119,0.020186135950504724,0.0516861915010165,5
Edge165,0.03132815271913949,0.008211332291974736,0.01685625962282021,0.05574595107446531,5
Edge119,0.03129531392178405,,0.03129531392178405,0.03129531392178405,5
Edge10,0.031235069552073284,0.007933564920693732,0.02183844139452032,0.04054256821453142,5
Edge170,0.030742552724730966,0.011447650333758599,0.02047007892761282,0.05720477710821145,5
Edge111,0.03066904515943934,0.009483967634108702,0.023733331151846872,0.04147635347028065,5
Edge145,0.030488395625102423,,0.030488395625102423,0.030488395625102423,5
Edge164,0.030459172262130657,0.008450248096273183,0.024483944530547176,0.03643439999371414,5
Edge24,0.030311131351933123,0.00823591935874772,0.02179192965281606,0.03956687221541221,5
Edge89,0.030276706491489714,,0.030276706491489714,0.030276706491489714,5
Edge178,0.030266706273159312,0.01112690622171224,0.01725892232111609,0.05020643116826556,5
Edge191,0.030084967906618014,0.009356479839187177,0.017188066921447618,0.04291343784282538,5
Edge227,0.02994558570021391,0.0006640229527260256,0.029476050567477822,0.030415120832949998,5
Edge21,0.02967549312686423,0.008116634868582289,0.012766953260337265,0.05259456859163261,5
Edge237,0.02965792306753419,,0.02965792306753419,0.02965792306753419,5
Edge206,0.02948925783472694,,0.02948925783472694,0.02948925783472694,5
Edge233,0.029369046836784662,0.013712101942403247,0.017026710879096255,0.04412926581149114,5
Edge75,0.02930038690299714,0.008562276720890846,0.01707590303650231,0.04662661517978366,5
Edge171,0.029154925586971355,0.007021016743196762,0.01008422554234574,0.04541233956395959,5
Edge315,0.028864603972287125,0.004843455477268644,0.02543976375993534,0.03228944418463891,5
Edge168,0.028681633451694666,0.006989301142465805,0.019435611723890068,0.046294095057845173,5
Edge296,0.028601310409069644,0.007238972921641028,0.018828459398821277,0.04384903081221477,5
Edge101,0.028358168703627264,0.008866948223782388,0.013761050936048866,0.04711103096293557,5
Edge115,0.02829280884857294,0.00689845691102384,0.017115833593893594,0.03657316551014374,5
Edge93,0.02826462146208048,,0.02826462146208048,0.02826462146208048,5
Edge257,0.02816107579249162,0.021070509887147558,0.013261975368231387,0.04306017621675186,5
Edge140,0.028009837382102967,0.006191789321587547,0.018475789371425945,0.03558142628593609,5
Edge216,0.027848114575898204,0.009111020538655496,0.015131275592854916,0.040696968046164766,5
Edge266,0.027763610099015228,0.008313855261143213,0.009313454293268918,0.04492608405936037,5
Edge238,0.027725596235474083,0.011103346606049546,0.012331706638143652,0.042265977888732334,5
Edge197,0.02771307719170226,,0.02771307719170226,0.02771307719170226,5
Edge69,0.027604553346524813,0.008336992115031153,0.017059413893945056,0.0422061174582858,5
Edge11,0.027417246717003064,0.003820102103171211,0.023743054458229537,0.03196829527190246,5
Edge18,0.027245649781719724,0.005462286032224496,0.02007115696527778,0.03219956513945559,5
Edge126,0.027040139789432663,0.0039071583250934365,0.02427736164258962,0.029802917936275708,5
Edge175,0.026959739101346285,0.011112728974192103,0.0145516330831059,0.048852296200955186,5
Edge79,0.02691444506042522,0.003591323533483091,0.024234107746735074,0.033155368158384546,5
Edge71,0.026860984589772423,,0.026860984589772423,0.026860984589772423,5
Edge150,0.026737476335240373,0.0061762299219779325,0.02237022227524252,0.03110473039523823,5
Edge263,0.026660225040473343,0.003925523059871048,0.023229597759414543,0.03229832871866549,5
Edge58,0.02663321655176316,0.008831499961985774,0.015637505133448356,0.04812857205606486,5
Edge97,0.02654335832312272,0.007595109796302339,0.011436986423816293,0.039761571582868985,5
Edge15,0.02648815637545705,,0.02648815637545705,0.02648815637545705,5
Edge254,0.026410564183977314,0.013298170450351261,0.006059560232752334,0.04177540777681688,5
Edge277,0.026387052185536393,,0.026387052185536393,0.026387052185536393,5
Edge127,0.026220042681917133,0.00674034944936692,0.02052443047124325,0.03773416031892176,5
Edge70,0.026033220071783887,0.006614610102973431,0.014885579260563884,0.042056277580456616,5
Edge269,0.026025573267742415,0.002558803911348568,0.023613431334347998,0.029470665990629374,5
Edge152,0.0253817161421567,0.010893397872133857,0.011613102448893173,0.060171503784378626,5
Edge290,0.025276000469484795,0.008668548017479984,0.013297038763567987,0.04252752869622612,5
Edge244,0.025115106819145396,0.00387212577323077,0.019876340278702706,0.03192702071488694,5
Edge45,0.025004592336821695,0.0079936751005076,0.015665971544928093,0.04238310963884242,5
Edge194,0.024988565873157717,0.005041801942256762,0.021423473530388457,0.02855365821592698,5
Edge281,0.02498650078247404,0.009468955993951322,0.018369526977392633,0.03583308232905686,5
Edge147,0.02498271238777098,0.0074239361937205595,0.014083115745382997,0.036628310708528955,5
Edge295,0.024757995842039266,0.005467158522646684,0.015856322371874253,0.031205820286437817,5
Edge12,0.024740769746590396,,0.024740769746590396,0.024740769746590396,5
Edge305,0.024732099519975237,0.004921164379263713,0.019987024841216623,0.034765192124257015,5
Edge5,0.024594040063538932,,0.024594040063538932,0.024594040063538932,5
Edge265,0.024321820159074976,,0.024321820159074976,0.024321820159074976,5
Edge131,0.02342952914533698,0.005932387024550303,0.013887719205961315,0.03217689965595571,5
Edge230,0.023325231385676992,0.0037588712821676343,0.01732629034764734,0.02853395769075837,5
Edge318,0.023250733808684487,0.005711700752739394,0.007622059705520285,0.029680010881887695,5
Edge321,0.023155233070259216,0.005956488355686124,0.01894335976189485,0.027367106378623583,5
Edge306,0.023044905542511894,0.020372042579036444,0.008639696088254142,0.037450114996769646,5
Edge189,0.022959690920867474,,0.022959690920867474,0.022959690920867474,5
Edge317,0.022760211248191584,0.005043592458674911,0.015775084104577685,0.03210321401072136,5
Edge86,0.02274997816648737,0.009582679975319724,0.012238569100281845,0.037688808360288144,5
Edge188,0.022566389590800665,0.007474176693839896,0.01292363270155877,0.029678612315498176,5
Edge156,0.022498924790619827,0.007224648856112195,0.013855169804288449,0.03292608564553364,5
Edge316,0.02216351525191518,0.007680353165201981,0.012175540988353198,0.041987553575363205,5
Edge209,0.021895547404351196,0.0029872100645842578,0.019783270910854963,0.02400782389784743,5
Edge224,0.021706942735535504,0.005818074800634123,0.017592942590556545,0.025820942880514463,5
Edge133,0.02169639405554035,0.007355053168252326,0.010730966996834648,0.03228805683357438,5
Edge163,0.021566047502489572,,0.021566047502489572,0.021566047502489572,5
